"","id","pot","board","sb","bb","utg","p4","p5","d","end_stage","winner"
"12106",3075786938,205,"9s Qs Qd 4s 5c","Folded on the POCKET CARDS","Lost","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","utg"
"12107",3075801254,574.94,"3c 2h Jc 9s Ad","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","river","sb"
"12108",3075816118,260,"9s 7h Qd","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","sb"
"12109",3075818534,65,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12110",3075820200,75,"Kc 9s 8d","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","utg"
"12111",3075821926,975,"10c 6s 9d Qc 10s","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","river","p5"
"12112",3075824086,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12113",3075824756,60,"2c 6c Qh Jh","Won","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","sb"
"12114",3075827294,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12115",3075828208,80,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12116",3075829774,25,"Ac 4c 7d 2d","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","p4"
"12117",3075832238,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"12118",3075832874,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12119",3075833586,65,"Qs Qd 10h","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","utg"
"12120",3075835054,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12121",3075836086,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12122",3075836814,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12123",3075837838,75,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12124",3075839196,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12125",3075840054,160,"Qh Kc 6s Ks 3s","Won","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"12126",3075843556,820,"10s 2c 3d 3c 6c","Won","Lost","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the FLOP","river","sb"
"12127",3075847934,45,"4c 10s 6h","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","flop","p5"
"12128",3075849900,700.5,"5c 3c 9h 9c 8c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","Won","Folded on the POCKET CARDS","river","p5"
"12129",3075856512,795,"7d Qd 2s Jc Ks","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","Won","river","d"
"12130",3075859678,152,"2s 5c Kd 10s 2h","Lost","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","bb"
"12131",3075862002,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12132",3075862838,400,"As Qd 2s 8c 9d","Folded on the FLOP","Folded on the FLOP","Won","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","river","utg"
"12133",3075865968,45,"4h 5s 6h 2c Kc","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","p4"
"12134",3075868088,20,"2s 9d 7s","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","sb"
"12135",3075869952,135,"Js Ks Ah Jd 6d","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the RIVER","Won","Folded on the RIVER","river","p5"
"12136",3075874258,25,"Qc 2s Ad 10h 9h","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","river","p5"
"12137",3075875830,503.5,"9c 3c 5h 5d Kc","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","river","d"
"12138",3075877948,720,"Qs 5s 10d 8d 6h","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"12139",3075882072,95,"9c 3c 2c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the POCKET CARDS","flop","p5"
"12140",3075884660,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12141",3075885518,2558.5,"10s 5s 9d Js 6s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","p4"
"12142",3075899292,85,"3c Ad 7s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the FLOP","flop","p4"
"12143",3075900478,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12144",3075901168,237,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"12145",3075903018,75,"8s Qh Ks","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","utg"
"12146",3075905280,35,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12147",3075906236,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"12148",3075907010,545,"6s 5c Ad 4c 3s","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","river","p5"
"12149",3075911032,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12150",3075908788,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12151",3075911700,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12152",3075912388,115,"2c 5c 9h","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","flop","d"
"12153",3075909878,443,"6h 5d 4d Js 10c","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Lost","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","river","d"
"12154",3075914962,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"12155",3075915994,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12156",3075913576,75,"Qh 10s 3d","Folded on the POCKET CARDS","Folded on the FLOP","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","utg"
"12157",3075916078,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12158",3075917678,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"12159",3075918648,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","pocket","p5"
"12160",3075919820,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12161",3075921158,75,"4s Ad 10d 3d","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the TURN","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","bb"
"12162",3075923236,290,"9d 10h 9s Jd","Folded on the TURN","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","bb"
"12163",3075925782,80,"Js 6c As Jd 7s","Lost","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","p4"
"12164",3075928156,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12165",3075929952,480,"Kd 10d Qd 4h Ac","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","river","p5"
"12166",3075932692,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12167",3075934342,205,"6c 3h 9c 5h","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the TURN","turn","bb"
"12168",3075942756,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12169",3075943690,25,"Ks Kc 4d","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","flop","bb"
"12170",3075945662,155,"9s 8d As 6s 2h","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","Folded on the POCKET CARDS","river","bb"
"12171",3075937354,345,"Jh Kd 5h","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the FLOP","Folded on the FLOP","Folded on the POCKET CARDS","Won","flop","d"
"12172",3075949044,35,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12173",3075950098,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12174",3075950930,75,"2d 6d 5d Jh 6c","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","bb"
"12175",3075953496,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12176",3075954190,1180,"10h 6c Kc 2h Ad","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the RIVER","river","sb"
"12177",3075959362,140,"5s 5c 7h 4d","Folded on the TURN","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","turn","bb"
"12178",3075962362,90,"5d Ac 2d","Folded on the FLOP","Won","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","bb"
"12179",3075965600,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12180",3075966248,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"12181",3075968052,30,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12182",3075970288,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12183",3075975176,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12184",3075975872,20,"10c 3h 10s 2s Qs","Won","Folded on the RIVER","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","sb"
"12185",3075978144,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12186",3075979398,105,"As 8s 4h","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","flop","bb"
"12187",3075981428,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12188",3075983562,20,"","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","sb"
"12189",3075984582,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","pocket","d"
"12190",3075985500,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12191",3075990514,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","utg"
"12192",3075975178,85,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"12193",3075991252,75,"Jd 6d 5h","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","flop","p4"
"12194",3075992454,85,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
"12195",3075977628,475,"3s 6c 2h Qs 9d","Folded on the POCKET CARDS",NA,"(big blind) Folded on the RIVER","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","river","p4"
"12196",3075994492,15,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12197",3075994934,145,"","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","bb"
"12198",3.076e+09,105,"4h 2d Jd","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the FLOP","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","flop","d"
"12199",3076004736,25,"","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Folded on the POCKET CARDS","Won","Folded on the POCKET CARDS","Folded on the POCKET CARDS","pocket","p4"
